,link,size,filing_date,year,cik
4992,https://www.sec.gov/Archives/edgar/data/816956/000091431714000739/0000914317-14-000739-index.htm,140 KB,2014-05-30,2014,0000816956
5002,https://www.sec.gov/Archives/edgar/data/709283/000120677414001836/0001206774-14-001836-index.htm,24 KB,2014-06-02,2014,0000709283
5008,https://www.sec.gov/Archives/edgar/data/319201/000119312514222173/0001193125-14-222173-index.htm,102 KB,2014-06-02,2014,0000319201
5014,https://www.sec.gov/Archives/edgar/data/1306965/000119312514211981/0001193125-14-211981-index.htm,12 KB,2014-05-27,2014,0001306965
5017,https://www.sec.gov/Archives/edgar/data/20740/000119312514222073/0001193125-14-222073-index.htm,35 KB,2014-06-02,2014,0000020740
5025,https://www.sec.gov/Archives/edgar/data/722313/000110465914043408/0001104659-14-043408-index.htm,33 KB,2014-06-02,2014,0000722313
5034,https://www.sec.gov/Archives/edgar/data/910521/000091052114000015/0000910521-14-000015-index.htm,47 KB,2014-06-02,2014,0000910521
5040,https://www.sec.gov/Archives/edgar/data/931015/000144530514002429/0001445305-14-002429-index.htm,116 KB,2014-06-02,2014,0000931015
5047,https://www.sec.gov/Archives/edgar/data/105770/000010577014000028/0000105770-14-000028-index.htm,51 KB,2014-06-02,2014,0000105770
5053,https://www.sec.gov/Archives/edgar/data/1289636/000091228214000298/0000912282-14-000298-index.htm,27 KB,2014-06-02,2014,0001289636
5057,https://www.sec.gov/Archives/edgar/data/817366/000119312514217771/0001193125-14-217771-index.htm,24 KB,2014-05-30,2014,0000817366
5063,https://www.sec.gov/Archives/edgar/data/1021860/000119312514221517/0001193125-14-221517-index.htm,26 KB,2014-06-02,2014,0001021860
5074,https://www.sec.gov/Archives/edgar/data/708819/000119312514222190/0001193125-14-222190-index.htm,32 KB,2014-06-02,2014,0000708819
5080,https://www.sec.gov/Archives/edgar/data/1099800/000110465914043345/0001104659-14-043345-index.htm,53 KB,2014-06-02,2014,0001099800
5086,https://www.sec.gov/Archives/edgar/data/46129/000110465914043135/0001104659-14-043135-index.htm,28 KB,2014-06-02,2014,0000046129
5092,https://www.sec.gov/Archives/edgar/data/1493761/000149376114000006/0001493761-14-000006-index.htm,42 KB,2014-06-02,2014,0001493761
5098,https://www.sec.gov/Archives/edgar/data/1401257/000140125714000107/0001401257-14-000107-index.htm,36 KB,2014-05-30,2014,0001401257
5104,https://www.sec.gov/Archives/edgar/data/1159167/000115916714000030/0001159167-14-000030-index.htm,45 KB,2014-06-02,2014,0001159167
5108,https://www.sec.gov/Archives/edgar/data/825410/000082541014000036/0000825410-14-000036-index.htm,35 KB,2014-07-09,2014,0000825410
5114,https://www.sec.gov/Archives/edgar/data/14707/000001470714000034/0000014707-14-000034-index.htm,33 KB,2014-06-02,2014,0000014707
5119,https://www.sec.gov/Archives/edgar/data/917523/000119312514219305/0001193125-14-219305-index.htm,48 KB,2014-05-30,2014,0000917523
5126,https://www.sec.gov/Archives/edgar/data/1095348/000117184314002651/0001171843-14-002651-index.htm,24 KB,2014-06-02,2014,0001095348
5132,https://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157-index.htm,72 KB,2014-06-02,2014,0000078239
5143,https://www.sec.gov/Archives/edgar/data/1015155/000114420414034630/0001144204-14-034630-index.htm,15 KB,2014-05-30,2014,0001015155
5148,https://www.sec.gov/Archives/edgar/data/34115/000119312514221452/0001193125-14-221452-index.htm,13 KB,2014-06-02,2014,0000034115
5154,https://www.sec.gov/Archives/edgar/data/1071321/000094787114000357/0000947871-14-000357-index.htm,35 KB,2014-05-30,2014,0001071321
5160,https://www.sec.gov/Archives/edgar/data/1318008/000119312514221753/0001193125-14-221753-index.htm,28 KB,2014-06-02,2014,0001318008
5166,https://www.sec.gov/Archives/edgar/data/66382/000006638214000022/0000066382-14-000022-index.htm,49 KB,2014-05-27,2014,0000066382
5171,https://www.sec.gov/Archives/edgar/data/1042187/000114420414034553/0001144204-14-034553-index.htm,17 KB,2014-05-30,2014,0001042187
5179,https://www.sec.gov/Archives/edgar/data/1039065/000110465914043377/0001104659-14-043377-index.htm,41 KB,2014-06-02,2014,0001039065
5182,https://www.sec.gov/Archives/edgar/data/816159/000114036114023803/0001140361-14-023803-index.htm,42 KB,2014-05-30,2014,0000816159
5188,https://www.sec.gov/Archives/edgar/data/814676/000081467614000039/0000814676-14-000039-index.htm,15 KB,2014-05-30,2014,0000814676
5192,https://www.sec.gov/Archives/edgar/data/1047881/000143774914010475/0001437749-14-010475-index.htm,92 KB,2014-06-02,2014,0001047881
5198,https://www.sec.gov/Archives/edgar/data/719955/000119312514251135/0001193125-14-251135-index.htm,91 KB,2014-06-26,2014,0000719955
5199,https://www.sec.gov/Archives/edgar/data/719955/000119312514222306/0001193125-14-222306-index.htm,90 KB,2014-06-02,2014,0000719955
5205,https://www.sec.gov/Archives/edgar/data/29905/000119312514220342/0001193125-14-220342-index.htm,41 KB,2014-06-02,2014,0000029905
5211,https://www.sec.gov/Archives/edgar/data/1418819/000119312514219912/0001193125-14-219912-index.htm,84 KB,2014-05-30,2014,0001418819
5218,https://www.sec.gov/Archives/edgar/data/76282/000119312514222592/0001193125-14-222592-index.htm,34 KB,2014-06-02,2014,0000076282
5224,https://www.sec.gov/Archives/edgar/data/859737/000119312514222187/0001193125-14-222187-index.htm,31 KB,2014-06-02,2014,0000859737
5230,https://www.sec.gov/Archives/edgar/data/32604/000095013814000479/0000950138-14-000479-index.htm,52 KB,2014-06-02,2014,0000032604
5236,https://www.sec.gov/Archives/edgar/data/1355096/000110465914043236/0001104659-14-043236-index.htm,183 KB,2014-06-02,2014,0001355096
5242,https://www.sec.gov/Archives/edgar/data/1000697/000119312514218404/0001193125-14-218404-index.htm,14 KB,2014-05-30,2014,0001000697
5248,https://www.sec.gov/Archives/edgar/data/1113232/000110465914042021/0001104659-14-042021-index.htm,51 KB,2014-05-28,2014,0001113232
5254,https://www.sec.gov/Archives/edgar/data/864749/000119312514221827/0001193125-14-221827-index.htm,29 KB,2014-06-02,2014,0000864749
5260,https://www.sec.gov/Archives/edgar/data/1119769/000117891314001941/0001178913-14-001941-index.htm,68 KB,2014-06-02,2014,0001119769
5266,https://www.sec.gov/Archives/edgar/data/924613/000094787114000365/0000947871-14-000365-index.htm,518 KB,2014-06-02,2014,0000924613
5272,https://www.sec.gov/Archives/edgar/data/701985/000070198514000020/0000701985-14-000020-index.htm,67 KB,2014-06-02,2014,0000701985
5280,https://www.sec.gov/Archives/edgar/data/1037038/000095014214001242/0000950142-14-001242-index.htm,123 KB,2014-06-05,2014,0001037038
5281,https://www.sec.gov/Archives/edgar/data/1037038/000095014214001197/0000950142-14-001197-index.htm,297 KB,2014-06-02,2014,0001037038
5290,https://www.sec.gov/Archives/edgar/data/1056285/000119312514222599/0001193125-14-222599-index.htm,24 KB,2014-06-02,2014,0001056285
5296,https://www.sec.gov/Archives/edgar/data/97210/000119312514219845/0001193125-14-219845-index.htm,44 KB,2014-05-30,2014,0000097210
5302,https://www.sec.gov/Archives/edgar/data/80424/000114036114023941/0001140361-14-023941-index.htm,83 KB,2014-06-02,2014,0000080424
5308,https://www.sec.gov/Archives/edgar/data/30554/000003055414000024/0000030554-14-000024-index.htm,23 KB,2014-06-02,2014,0000030554
5314,https://www.sec.gov/Archives/edgar/data/40888/000119312514219663/0001193125-14-219663-index.htm,41 KB,2014-05-30,2014,0000040888
5320,https://www.sec.gov/Archives/edgar/data/1123494/000117184314002662/0001171843-14-002662-index.htm,85 KB,2014-06-02,2014,0001123494
5326,https://www.sec.gov/Archives/edgar/data/1501585/000150158514000021/0001501585-14-000021-index.htm,34 KB,2014-06-02,2014,0001501585
5332,https://www.sec.gov/Archives/edgar/data/1237831/000123783114000026/0001237831-14-000026-index.htm,25 KB,2014-05-30,2014,0001237831
5333,https://www.sec.gov/Archives/edgar/data/908598/000149315214001770/0001493152-14-001770-index.htm,35 KB,2014-06-02,2014,0000908598
5339,https://www.sec.gov/Archives/edgar/data/1316835/000119312514218999/0001193125-14-218999-index.htm,15 KB,2014-05-30,2014,0001316835
5343,https://www.sec.gov/Archives/edgar/data/1284807/000128480714000036/0001284807-14-000036-index.htm,57 KB,2014-06-02,2014,0001284807
5358,https://www.sec.gov/Archives/edgar/data/1109354/000110465914042763/0001104659-14-042763-index.htm,50 KB,2014-05-30,2014,0001109354
5364,https://www.sec.gov/Archives/edgar/data/1017303/000114036114024009/0001140361-14-024009-index.htm,44 KB,2014-06-02,2014,0001017303
5370,https://www.sec.gov/Archives/edgar/data/903129/000156459014002367/0001564590-14-002367-index.htm,61 KB,2014-06-02,2014,0000903129
5375,https://www.sec.gov/Archives/edgar/data/887969/000110465914043335/0001104659-14-043335-index.htm,26 KB,2014-06-02,2014,0000887969
5376,https://www.sec.gov/Archives/edgar/data/50292/000091431714000745/0000914317-14-000745-index.htm,27 KB,2014-06-02,2014,0000050292
5383,https://www.sec.gov/Archives/edgar/data/39020/000118518514001475/0001185185-14-001475-index.htm,56 KB,2014-06-02,2014,0000039020
5389,https://www.sec.gov/Archives/edgar/data/29644/000089710114000782/0000897101-14-000782-index.htm,43 KB,2014-06-02,2014,0000029644
5394,https://www.sec.gov/Archives/edgar/data/1050915/000119312514222165/0001193125-14-222165-index.htm,22 KB,2014-06-02,2014,0001050915
5400,https://www.sec.gov/Archives/edgar/data/909832/000090983214000013/0000909832-14-000013-index.htm,32 KB,2014-06-03,2014,0000909832
5411,https://www.sec.gov/Archives/edgar/data/100378/000114036114023767/0001140361-14-023767-index.htm,22 KB,2014-05-30,2014,0000100378
5417,https://www.sec.gov/Archives/edgar/data/737758/000119312514222357/0001193125-14-222357-index.htm,34 KB,2014-06-02,2014,0000737758
5423,https://www.sec.gov/Archives/edgar/data/1041859/000114420414035059/0001144204-14-035059-index.htm,69 KB,2014-06-02,2014,0001041859
5427,https://www.sec.gov/Archives/edgar/data/352363/000110465914043372/0001104659-14-043372-index.htm,30 KB,2014-06-02,2014,0000352363
5432,https://www.sec.gov/Archives/edgar/data/318996/000119312514218164/0001193125-14-218164-index.htm,34 KB,2014-05-30,2014,0000318996
5435,https://www.sec.gov/Archives/edgar/data/786110/000119312514221954/0001193125-14-221954-index.htm,30 KB,2014-06-02,2014,0000786110
5440,https://www.sec.gov/Archives/edgar/data/355999/000119312514219970/0001193125-14-219970-index.htm,25 KB,2014-05-30,2014,0000355999
5446,https://www.sec.gov/Archives/edgar/data/1121404/000110465914042756/0001104659-14-042756-index.htm,28 KB,2014-05-30,2014,0001121404
5452,https://www.sec.gov/Archives/edgar/data/1047122/000104712214000094/0001047122-14-000094-index.htm,50 KB,2014-05-30,2014,0001047122
5458,https://www.sec.gov/Archives/edgar/data/743238/000143774914010154/0001437749-14-010154-index.htm,367 KB,2014-05-29,2014,0000743238
5464,https://www.sec.gov/Archives/edgar/data/21665/000093041314002733/0000930413-14-002733-index.htm,20 KB,2014-06-02,2014,0000021665
5467,https://www.sec.gov/Archives/edgar/data/1375151/000119312514220798/0001193125-14-220798-index.htm,15 KB,2014-06-02,2014,0001375151
5478,https://www.sec.gov/Archives/edgar/data/924383/000143774914010897/0001437749-14-010897-index.htm,28 KB,2014-06-09,2014,0000924383
5484,https://www.sec.gov/Archives/edgar/data/49826/000004982614000103/0000049826-14-000103-index.htm,1 MB,2014-05-30,2014,0000049826
5489,https://www.sec.gov/Archives/edgar/data/749038/000114036114023522/0001140361-14-023522-index.htm,21 KB,2014-05-29,2014,0000749038
5495,https://www.sec.gov/Archives/edgar/data/1443646/000144364614000017/0001443646-14-000017-index.htm,35 KB,2014-06-02,2014,0001443646
5501,https://www.sec.gov/Archives/edgar/data/26172/000114036114023724/0001140361-14-023724-index.htm,65 KB,2014-05-30,2014,0000026172
5507,https://www.sec.gov/Archives/edgar/data/1485469/000114420414034669/0001144204-14-034669-index.htm,59 KB,2014-05-30,2014,0001485469
5513,https://www.sec.gov/Archives/edgar/data/200406/000020040614000054/0000200406-14-000054-index.htm,101 KB,2014-05-30,2014,0000200406
5519,https://www.sec.gov/Archives/edgar/data/1089063/000108906314000091/0001089063-14-000091-index.htm,39 KB,2014-06-02,2014,0001089063
5525,https://www.sec.gov/Archives/edgar/data/1206264/000120626414000063/0001206264-14-000063-index.htm,27 KB,2014-05-30,2014,0001206264
5541,https://www.sec.gov/Archives/edgar/data/717954/000143774914010455/0001437749-14-010455-index.htm,20 KB,2014-06-02,2014,0000717954
5551,https://www.sec.gov/Archives/edgar/data/1370946/000119312514222155/0001193125-14-222155-index.htm,13 KB,2014-06-02,2014,0001370946
5564,https://www.sec.gov/Archives/edgar/data/921582/000119312514221752/0001193125-14-221752-index.htm,48 KB,2014-06-02,2014,0000921582
5570,https://www.sec.gov/Archives/edgar/data/813762/000081376214000036/0000813762-14-000036-index.htm,115 KB,2014-06-02,2014,0000813762
5574,https://www.sec.gov/Archives/edgar/data/310056/000031005614000016/0000310056-14-000016-index.htm,38 KB,2014-06-02,2014,0000310056
5580,https://www.sec.gov/Archives/edgar/data/820318/000119312514220225/0001193125-14-220225-index.htm,30 KB,2014-06-02,2014,0000820318
5586,https://www.sec.gov/Archives/edgar/data/706698/000114036114024066/0001140361-14-024066-index.htm,16 KB,2014-06-02,2014,0000706698
5592,https://www.sec.gov/Archives/edgar/data/842162/000119312514219062/0001193125-14-219062-index.htm,469 KB,2014-05-30,2014,0000842162
5598,https://www.sec.gov/Archives/edgar/data/890491/000119312514221602/0001193125-14-221602-index.htm,14 KB,2014-06-02,2014,0000890491
5604,https://www.sec.gov/Archives/edgar/data/773840/000093041314002721/0000930413-14-002721-index.htm,53 KB,2014-06-02,2014,0000773840
5613,https://www.sec.gov/Archives/edgar/data/819689/000081968914000046/0000819689-14-000046-index.htm,17 KB,2014-05-30,2014,0000819689
5619,https://www.sec.gov/Archives/edgar/data/101829/000010182914000020/0000101829-14-000020-index.htm,106 KB,2014-06-02,2014,0000101829
5624,https://www.sec.gov/Archives/edgar/data/57083/000119312514218186/0001193125-14-218186-index.htm,48 KB,2014-05-30,2014,0000057083
5632,https://www.sec.gov/Archives/edgar/data/742112/000074211214000036/0000742112-14-000036-index.htm,57 KB,2014-05-30,2014,0000742112
5638,https://www.sec.gov/Archives/edgar/data/763532/000089225114000065/0000892251-14-000065-index.htm,36 KB,2014-05-30,2014,0000763532
5643,https://www.sec.gov/Archives/edgar/data/33619/000119312514222177/0001193125-14-222177-index.htm,61 KB,2014-06-02,2014,0000033619
5649,https://www.sec.gov/Archives/edgar/data/313216/000119312514222014/0001193125-14-222014-index.htm,320 KB,2014-06-02,2014,0000313216
5655,https://www.sec.gov/Archives/edgar/data/815094/000119312514221767/0001193125-14-221767-index.htm,18 KB,2014-06-02,2014,0000815094
5661,https://www.sec.gov/Archives/edgar/data/310354/000031035414000030/0000310354-14-000030-index.htm,35 KB,2014-05-29,2014,0000310354
5667,https://www.sec.gov/Archives/edgar/data/1449488/000144948814000046/0001449488-14-000046-index.htm,47 KB,2014-06-02,2014,0001449488
5672,https://www.sec.gov/Archives/edgar/data/764579/000107261314000272/0001072613-14-000272-index.htm,17 KB,2014-05-30,2014,0000764579
5679,https://www.sec.gov/Archives/edgar/data/48039/000004803914000042/0000048039-14-000042-index.htm,80 KB,2014-05-30,2014,0000048039
5685,https://www.sec.gov/Archives/edgar/data/26324/000002632414000018/0000026324-14-000018-index.htm,73 KB,2014-05-30,2014,0000026324
5691,https://www.sec.gov/Archives/edgar/data/756620/000119312514220855/0001193125-14-220855-index.htm,25 KB,2014-06-02,2014,0000756620
5702,https://www.sec.gov/Archives/edgar/data/109563/000010956314000020/0000109563-14-000020-index.htm,50 KB,2014-05-30,2014,0000109563
5708,https://www.sec.gov/Archives/edgar/data/717826/000119312514220772/0001193125-14-220772-index.htm,30 KB,2014-06-02,2014,0000717826
5713,https://www.sec.gov/Archives/edgar/data/1566844/000117891314001944/0001178913-14-001944-index.htm,42 KB,2014-06-02,2014,0001566844
5719,https://www.sec.gov/Archives/edgar/data/886128/000119312514222192/0001193125-14-222192-index.htm,11 KB,2014-06-02,2014,0000886128
5723,https://www.sec.gov/Archives/edgar/data/825411/000114036114023887/0001140361-14-023887-index.htm,94 KB,2014-06-02,2014,0000825411
5729,https://www.sec.gov/Archives/edgar/data/1320854/000119312514221292/0001193125-14-221292-index.htm,33 KB,2014-06-02,2014,0001320854
5735,https://www.sec.gov/Archives/edgar/data/701288/000115752314002394/0001157523-14-002394-index.htm,151 KB,2014-05-30,2014,0000701288
5741,https://www.sec.gov/Archives/edgar/data/29915/000119312514222483/0001193125-14-222483-index.htm,43 KB,2014-06-02,2014,0000029915
5747,https://www.sec.gov/Archives/edgar/data/9092/000114036114024108/0001140361-14-024108-index.htm,44 KB,2014-06-02,2014,0000009092
5753,https://www.sec.gov/Archives/edgar/data/1116284/000114036114023611/0001140361-14-023611-index.htm,51 KB,2014-05-30,2014,0001116284
5759,https://www.sec.gov/Archives/edgar/data/69633/000115752314002433/0001157523-14-002433-index.htm,42 KB,2014-06-02,2014,0000069633
5765,https://www.sec.gov/Archives/edgar/data/1043604/000119312514222159/0001193125-14-222159-index.htm,88 KB,2014-06-02,2014,0001043604
5771,https://www.sec.gov/Archives/edgar/data/702165/000070216514000031/0000702165-14-000031-index.htm,36 KB,2014-06-02,2014,0000702165
5777,https://www.sec.gov/Archives/edgar/data/203527/000119312514222576/0001193125-14-222576-index.htm,152 KB,2014-06-02,2014,0000203527
5783,https://www.sec.gov/Archives/edgar/data/913277/000114420414035062/0001144204-14-035062-index.htm,48 KB,2014-06-02,2014,0000913277
5789,https://www.sec.gov/Archives/edgar/data/1289340/000119312514219556/0001193125-14-219556-index.htm,39 KB,2014-05-30,2014,0001289340
5795,https://www.sec.gov/Archives/edgar/data/880224/000119312514221038/0001193125-14-221038-index.htm,14 KB,2014-06-02,2014,0000880224
5801,https://www.sec.gov/Archives/edgar/data/920148/000119312514221809/0001193125-14-221809-index.htm,17 KB,2014-06-02,2014,0000920148
5807,https://www.sec.gov/Archives/edgar/data/1003078/000114420414035024/0001144204-14-035024-index.htm,59 KB,2014-06-02,2014,0001003078
5812,https://www.sec.gov/Archives/edgar/data/900349/000119312514219965/0001193125-14-219965-index.htm,18 KB,2014-05-30,2014,0000900349
5818,https://www.sec.gov/Archives/edgar/data/30305/000119312514221625/0001193125-14-221625-index.htm,21 KB,2014-06-02,2014,0000030305
5824,https://www.sec.gov/Archives/edgar/data/107687/000010768714000022/0000107687-14-000022-index.htm,876 KB,2014-06-02,2014,0000107687
5830,https://www.sec.gov/Archives/edgar/data/790051/000110465914043227/0001104659-14-043227-index.htm,40 KB,2014-06-02,2014,0000790051
5836,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002430/0001157523-14-002430-index.htm,90 KB,2014-06-02,2014,0001116132
5842,https://www.sec.gov/Archives/edgar/data/864240/000143774914010252/0001437749-14-010252-index.htm,60 KB,2014-05-30,2014,0000864240
5848,https://www.sec.gov/Archives/edgar/data/88205/000110465914043360/0001104659-14-043360-index.htm,41 KB,2014-06-02,2014,0000088205
5856,https://www.sec.gov/Archives/edgar/data/1101302/000110130214000008/0001101302-14-000008-index.htm,86 KB,2014-06-02,2014,0001101302
5862,https://www.sec.gov/Archives/edgar/data/1133421/000113342114000036/0001133421-14-000036-index.htm,56 KB,2014-06-02,2014,0001133421
5868,https://www.sec.gov/Archives/edgar/data/945841/000094584114000074/0000945841-14-000074-index.htm,22 KB,2014-06-02,2014,0000945841
5874,https://www.sec.gov/Archives/edgar/data/916793/000117891314001918/0001178913-14-001918-index.htm,327 KB,2014-06-02,2014,0000916793
5884,https://www.sec.gov/Archives/edgar/data/812074/000110465914043324/0001104659-14-043324-index.htm,53 KB,2014-06-02,2014,0000812074
5890,https://www.sec.gov/Archives/edgar/data/76334/000119312514221152/0001193125-14-221152-index.htm,44 KB,2014-06-02,2014,0000076334
5896,https://www.sec.gov/Archives/edgar/data/1356104/000110465914042903/0001104659-14-042903-index.htm,51 KB,2014-05-30,2014,0001356104
5902,https://www.sec.gov/Archives/edgar/data/59478/000005947814000118/0000059478-14-000118-index.htm,47 KB,2014-05-30,2014,0000059478
5909,https://www.sec.gov/Archives/edgar/data/82166/000008216614000066/0000082166-14-000066-index.htm,45 KB,2014-06-02,2014,0000082166
5915,https://www.sec.gov/Archives/edgar/data/720500/000072050014000018/0000720500-14-000018-index.htm,21 KB,2014-06-02,2014,0000720500
5921,https://www.sec.gov/Archives/edgar/data/106640/000119312514220001/0001193125-14-220001-index.htm,34 KB,2014-05-30,2014,0000106640
5927,https://www.sec.gov/Archives/edgar/data/4447/000119312514219936/0001193125-14-219936-index.htm,25 KB,2014-05-30,2014,0000004447
5933,https://www.sec.gov/Archives/edgar/data/1037646/000103764614000015/0001037646-14-000015-index.htm,60 KB,2014-06-02,2014,0001037646
5939,https://www.sec.gov/Archives/edgar/data/72205/000119312514218817/0001193125-14-218817-index.htm,20 KB,2014-05-30,2014,0000072205
5945,https://www.sec.gov/Archives/edgar/data/886835/000119312514222272/0001193125-14-222272-index.htm,25 KB,2014-06-02,2014,0000886835
5951,https://www.sec.gov/Archives/edgar/data/1585644/000128226614000031/0001282266-14-000031-index.htm,318 KB,2014-05-30,2014,0001585644
5957,https://www.sec.gov/Archives/edgar/data/1342338/000117184314002496/0001171843-14-002496-index.htm,50 KB,2014-05-22,2014,0001342338
5961,https://www.sec.gov/Archives/edgar/data/1178946/000110465914043189/0001104659-14-043189-index.htm,45 KB,2014-06-02,2014,0001178946
5965,https://www.sec.gov/Archives/edgar/data/769397/000076939714000032/0000769397-14-000032-index.htm,53 KB,2014-06-02,2014,0000769397
5970,https://www.sec.gov/Archives/edgar/data/31347/000003134714000023/0000031347-14-000023-index.htm,305 KB,2014-05-30,2014,0000031347
5974,https://www.sec.gov/Archives/edgar/data/920321/000092032114000019/0000920321-14-000019-index.htm,39 KB,2014-05-30,2014,0000920321
5980,https://www.sec.gov/Archives/edgar/data/1024672/000117891314001830/0001178913-14-001830-index.htm,54 KB,2014-05-27,2014,0001024672
5986,https://www.sec.gov/Archives/edgar/data/31791/000119312514221242/0001193125-14-221242-index.htm,26 KB,2014-06-02,2014,0000031791
5992,https://www.sec.gov/Archives/edgar/data/79879/000007987914000034/0000079879-14-000034-index.htm,64 KB,2014-06-02,2014,0000079879
6000,https://www.sec.gov/Archives/edgar/data/1082554/000110465914042930/0001104659-14-042930-index.htm,24 KB,2014-05-30,2014,0001082554
6006,https://www.sec.gov/Archives/edgar/data/1493137/000107997314000334/0001079973-14-000334-index.htm,33 KB,2014-06-02,2014,0001493137
6012,https://www.sec.gov/Archives/edgar/data/1036262/000103626214000026/0001036262-14-000026-index.htm,19 KB,2014-06-02,2014,0001036262
6017,https://www.sec.gov/Archives/edgar/data/888504/000119312514218705/0001193125-14-218705-index.htm,27 KB,2014-05-30,2014,0000888504
6023,https://www.sec.gov/Archives/edgar/data/1040161/000104016114000034/0001040161-14-000034-index.htm,47 KB,2014-06-02,2014,0001040161
6030,https://www.sec.gov/Archives/edgar/data/1086600/000110465914042699/0001104659-14-042699-index.htm,42 KB,2014-05-30,2014,0001086600
6036,https://www.sec.gov/Archives/edgar/data/910638/000091063814000010/0000910638-14-000010-index.htm,90 KB,2014-05-30,2014,0000910638
6042,https://www.sec.gov/Archives/edgar/data/768411/000089710114000767/0000897101-14-000767-index.htm,38 KB,2014-05-30,2014,0000768411
6052,https://www.sec.gov/Archives/edgar/data/1449732/000119312514222174/0001193125-14-222174-index.htm,289 KB,2014-06-02,2014,0001449732
6058,https://www.sec.gov/Archives/edgar/data/931584/000119312514218983/0001193125-14-218983-index.htm,17 KB,2014-05-30,2014,0000931584
6064,https://www.sec.gov/Archives/edgar/data/1039101/000119312514221342/0001193125-14-221342-index.htm,37 KB,2014-06-02,2014,0001039101
6070,https://www.sec.gov/Archives/edgar/data/59255/000005925514000077/0000059255-14-000077-index.htm,19 KB,2014-06-02,2014,0000059255
6080,https://www.sec.gov/Archives/edgar/data/1069258/000114036114023801/0001140361-14-023801-index.htm,39 KB,2014-05-30,2014,0001069258
6086,https://www.sec.gov/Archives/edgar/data/918160/000091816014000027/0000918160-14-000027-index.htm,37 KB,2014-05-30,2014,0000918160
6092,https://www.sec.gov/Archives/edgar/data/1375877/000110465914043845/0001104659-14-043845-index.htm,23 KB,2014-06-04,2014,0001375877
6098,https://www.sec.gov/Archives/edgar/data/719135/000114036114024012/0001140361-14-024012-index.htm,18 KB,2014-06-02,2014,0000719135
6104,https://www.sec.gov/Archives/edgar/data/832101/000144530514002445/0001445305-14-002445-index.htm,67 KB,2014-06-02,2014,0000832101
6110,https://www.sec.gov/Archives/edgar/data/1467761/000135448814003019/0001354488-14-003019-index.htm,17 KB,2014-05-29,2014,0001467761
6116,https://www.sec.gov/Archives/edgar/data/1101396/000110139614000017/0001101396-14-000017-index.htm,41 KB,2014-05-30,2014,0001101396
6122,https://www.sec.gov/Archives/edgar/data/1138639/000144530514002368/0001445305-14-002368-index.htm,204 KB,2014-05-30,2014,0001138639
6127,https://www.sec.gov/Archives/edgar/data/314590/000031459014000004/0000314590-14-000004-index.htm,3 KB,2014-06-02,2014,0000314590
6133,https://www.sec.gov/Archives/edgar/data/1495320/000149532014000021/0001495320-14-000021-index.htm,67 KB,2014-06-02,2014,0001495320
6139,https://www.sec.gov/Archives/edgar/data/1477294/000147729414000037/0001477294-14-000037-index.htm,37 KB,2014-05-30,2014,0001477294
6150,https://www.sec.gov/Archives/edgar/data/97476/000119312514221203/0001193125-14-221203-index.htm,92 KB,2014-06-02,2014,0000097476
6156,https://www.sec.gov/Archives/edgar/data/67887/000006788714000032/0000067887-14-000032-index.htm,90 KB,2014-06-02,2014,0000067887
6164,https://www.sec.gov/Archives/edgar/data/278166/000027816614000017/0000278166-14-000017-index.htm,32 KB,2014-06-02,2014,0000278166
6169,https://www.sec.gov/Archives/edgar/data/1005229/000100522914000037/0001005229-14-000037-index.htm,40 KB,2014-06-02,2014,0001005229
6175,https://www.sec.gov/Archives/edgar/data/26076/000110465914043378/0001104659-14-043378-index.htm,71 KB,2014-06-02,2014,0000026076
6181,https://www.sec.gov/Archives/edgar/data/1521332/000152133214000027/0001521332-14-000027-index.htm,105 KB,2014-05-30,2014,0001521332
6187,https://www.sec.gov/Archives/edgar/data/1136294/000110465914043311/0001104659-14-043311-index.htm,42 KB,2014-06-02,2014,0001136294
6193,https://www.sec.gov/Archives/edgar/data/66740/000110465914043157/0001104659-14-043157-index.htm,68 KB,2014-06-02,2014,0000066740
6199,https://www.sec.gov/Archives/edgar/data/1423221/000119312514219443/0001193125-14-219443-index.htm,15 KB,2014-05-30,2014,0001423221
6210,https://www.sec.gov/Archives/edgar/data/883943/000088394314000022/0000883943-14-000022-index.htm,40 KB,2014-06-02,2014,0000883943
6220,https://www.sec.gov/Archives/edgar/data/4127/000000412714000024/0000004127-14-000024-index.htm,62 KB,2014-06-02,2014,0000004127
6224,https://www.sec.gov/Archives/edgar/data/1515156/000119312514222421/0001193125-14-222421-index.htm,15 KB,2014-06-02,2014,0001515156
6230,https://www.sec.gov/Archives/edgar/data/1408075/000140807514000019/0001408075-14-000019-index.htm,41 KB,2014-05-30,2014,0001408075
6236,https://www.sec.gov/Archives/edgar/data/877212/000119312514222325/0001193125-14-222325-index.htm,140 KB,2014-06-02,2014,0000877212
6242,https://www.sec.gov/Archives/edgar/data/1528849/000119312514222478/0001193125-14-222478-index.htm,16 KB,2014-06-02,2014,0001528849
6255,https://www.sec.gov/Archives/edgar/data/896985/000119312514221376/0001193125-14-221376-index.htm,31 KB,2014-06-02,2014,0000896985
6261,https://www.sec.gov/Archives/edgar/data/1082923/000114036114024003/0001140361-14-024003-index.htm,12 KB,2014-06-02,2014,0001082923
